year,month,victim,threat_actor,date_discovered,description
2025,january,nashbrothers.com,Lynx,"Jan 14, 2025",Nash Brothers …
2025,january,nicatel.com.uy,LockBit,"Jan 14, 2025",Nicatel is a …
2025,january,novati.com.au,Lynx,"Jan 14, 2025",Novati Constructions …
2025,january,onecaresupport.ca,INC_RANSOM,"Jan 14, 2025",OneCare …
2025,january,oyolasvegas.com,LockBit,"Jan 14, 2025",OYO-Las-Vegas …
2025,january,lamejor.com.co,LockBit,"Jan 14, 2025",Pasteurizadora …
2025,january,pins.co.id,DragonForce,"Jan 14, 2025",PINS Indonesia …
2025,january,phgcpas.com,Lynx,"Jan 14, 2025","Prince Hansen Group, …"
2025,january,rivmed.org.au,INC_RANSOM,"Jan 14, 2025",Riverina …
2025,january,seocommarrakech.com,Funksec,"Jan 14, 2025",SEOCOM is a …
2025,january,sergas.com,Lynx,"Jan 14, 2025",SERGAS Group …
2025,january,sharmelsheikh.com,SpaceBears,"Jan 14, 2025",Sharm El …
2025,january,sharmreefhotel.com,SpaceBears,"Jan 14, 2025",Sharm …
2025,january,solaris-pharma.com,Everest,"Jan 14, 2025",Solaris …
2025,january,spectrumradiology.com.au,INC_RANSOM,"Jan 14, 2025",…
2025,january,scps.mp.gov.in,Funksec,"Jan 14, 2025",State Child …
2025,january,telering.de,LockBit,"Jan 14, 2025",Telering is a …
2025,january,tholen-gebaeudetechnik.de,WikiLeaksV2,"Jan 14, 2025",…
2025,january,thonburi.com,WikiLeaksV2,"Jan 14, 2025",Thonburi …
2025,january,viacaojacarei.com.br,LockBit,"Jan 14, 2025",Viação …
2025,january,welcomehallmission.com,Everest,"Jan 14, 2025",Welcome …
2025,january,wissenhive.com,Funksec,"Jan 14, 2025",Wissenhive …
2025,january,arunestates.co.uk,BlackBasta,"Jan 13, 2025",Arun …
2025,january,avril.ca,BlackBasta,"Jan 13, 2025",Avril Supermarché …
2025,january,barberspec.com,Hunters,"Jan 13, 2025",Barber …
2025,january,bnext.nl,BlackBasta,"Jan 13, 2025",Bnext.nl is a Dutch …
2025,january,brachot.com,BlackBasta,"Jan 13, 2025",Specialists in …
2025,january,cityofwesthaven.com,Qilin,"Jan 13, 2025",City of West …
2025,january,corob.com,Hunters,"Jan 13, 2025",COROB is a global …
2025,january,costex.com,Hunters,"Jan 13, 2025",Costex Tractor Parts …
2025,january,granbyindustries.com,BlackBasta,"Jan 13, 2025",Granby …
2025,january,ik-felt.co.jp,Akira,"Jan 13, 2025","Ichikawa Co., Ltd., …"
2025,january,metalmatrix.com.br,Akira,"Jan 13, 2025",Metalmatrix …
2025,january,migonline.com,BlackBasta,"Jan 13, 2025",Mortgage …
2025,january,omniride.com,Fog,"Jan 13, 2025",OmniRide is a public …
2025,january,patriarche.fr,Hunters,"Jan 13, 2025",Patriarche is an …
2025,january,peikko.com,Akira,"Jan 13, 2025",Peikko Group …
2025,january,plasmatherm.com,BlackBasta,"Jan 13, 2025",Plasma-Therm …
2025,january,pleasantsconstruction.com,Qilin,"Jan 13, 2025",…
2025,january,qualinet.ca,Rhysida,"Jan 13, 2025",Qualinet is a …
2025,january,rocsearch.com,Hunters,"Jan 13, 2025",RocSearch is a …
2025,january,schuff.com,BlackBasta,"Jan 13, 2025",Schuff Steel …
2025,january,sheyennemfg.com,Sarcoma,"Jan 13, 2025",Sheyenne …
2025,january,thasegawa.com,Hunters,"Jan 13, 2025",T. Hasegawa USA …
2025,january,fundacaosaude.org.br,Akira,"Jan 13, 2025",The National …
2025,january,thomasjhenrylaw.com,Akira,"Jan 13, 2025",Thomas J. …
2025,january,unisourcejv.com,Hunters,"Jan 13, 2025",Unisource …
2025,january,wisesocon.com,Ransomhub,"Jan 13, 2025",Wise Solution …
2025,january,xtremmedia.com,Ransomhub,"Jan 13, 2025",Xtremmedia is …
2025,january,alansarioman.com,Embargo,"Jan 10, 2025",Al Ansari …
2025,january,castlehillha.co.uk,Ransomhub,"Jan 10, 2025",Castlehill …
2025,january,hoistech.ie,Akira,"Jan 10, 2025",Chain & Rope …
2025,january,drive-lines.com,Ransomhub,"Jan 10, 2025",Drive Line …
2025,january,evasair.com,BlackLock,"Jan 10, 2025",EVAS Air is a …
2025,january,evidn.com,Everest,"Jan 10, 2025",Evidn is an …
2025,january,excelresourcing.co.uk,Ransomhub,"Jan 10, 2025",Excel …
2025,january,fairhallzhang.com,Ransomhub,"Jan 10, 2025",Fairhall …
2025,january,galferusa.com,Akira,"Jan 10, 2025",Galfer USA is a …
2025,january,gags.gov.eg,Funksec,"Jan 10, 2025",The General …
2025,january,hapsch.de,3AM,"Jan 10, 2025",The Hausarztpraxis …
2025,january,leaguecenter.org,Ransomhub,"Jan 10, 2025",League …
2025,january,mie.com.my,Ransomhub,"Jan 10, 2025",MIE provides …
2025,january,northernlightselectric.com,Akira,"Jan 10, 2025",…
2025,january,permoda.com.co,Akira,"Jan 10, 2025",Permoda LTDA is a …
2025,january,pnp.co.za,Bashe,"Jan 10, 2025",Pick n Pay Stores …
2025,january,primalwear.com,Ransomhub,"Jan 10, 2025",Primal Wear is …
2025,january,r2o.com,Medusa,"Jan 10, 2025",Rent-2-Own is a retail …
2025,january,temotekstil.com.tr,Ransomhub,"Jan 10, 2025",TEMO …
2025,january,rotaryeng.co.th,Ransomhub,"Jan 10, 2025",Thai Rotary …
2025,january,bendixengineering.com,RansomwareBlog,"Jan 09, 2025",…
2025,january,carc.gov.jo,Funksec,"Jan 09, 2025",Civil Aviation …
2025,january,fwmep.edu,INC_RANSOM,"Jan 09, 2025",Fort Wayne Medical …
2025,january,fukoku-rubber.co.jp,SpaceBears,"Jan 09, 2025",Fukoku …
2025,january,huntingtonhotelgroup.com,Termite,"Jan 09, 2025",…
2025,january,kingpower.com,Abyss,"Jan 09, 2025",King Power is a …
2025,january,presscolorinks.com,Akira,"Jan 09, 2025","Press Color, …"
2025,january,slawsoncompanies.com,Akira,"Jan 09, 2025",Slawson …
2025,january,surfacecombustion.com,Akira,"Jan 09, 2025",Surface …
2025,january,aaaenvironmental.com,Akira,"Jan 08, 2025",AAA …
2025,january,acolad.com,MORPHEUS,"Jan 08, 2025",Acolad is a global …
2025,january,acquafertil.com.br,Ransomhub,"Jan 08, 2025",Acqua …
2025,january,arrotex.com.au,MORPHEUS,"Jan 08, 2025",Arrotex …
2025,january,ascom-italy.it,8BASE,"Jan 08, 2025",Ascom is an …
2025,january,bbbind.com,SafePay,"Jan 08, 2025",BBB Industries is a …
2025,january,bergstromwines.com,8BASE,"Jan 08, 2025",Bergström …
2025,january,cedsolutions.com,8BASE,"Jan 08, 2025",CED Solutions …
2025,january,communis.gmbh,MORPHEUS,"Jan 08, 2025",Communis GmbH is …
2025,january,d-7roofing.com,Lynx,"Jan 08, 2025",D-7 Roofing …
2025,january,diakonie-doppelpunkt.de,MORPHEUS,"Jan 08, 2025",…
2025,january,drivestream.com,Akira,"Jan 08, 2025",Drivestream is a …
2025,january,drywallpartitions.com,Akira,"Jan 08, 2025",Drywall …
2025,january,enertec-kraftwerke.de,MORPHEUS,"Jan 08, 2025",ENERTEC …
2025,january,exceltransportation.com,Lynx,"Jan 08, 2025",Excel …
2025,january,my-gd.com,SpaceBears,"Jan 08, 2025",GDCRM specializes …
2025,january,generaldigital.com,SpaceBears,"Jan 08, 2025",General …
2025,january,hectare.fr,8BASE,"Jan 08, 2025",HECTARE is a company …
2025,january,brunner-konstruktion.de,MORPHEUS,"Jan 08, 2025",Helmut …
2025,january,iroparis.com,8BASE,"Jan 08, 2025",IRO Paris is a …
2025,january,jimthompson.com,Lynx,"Jan 08, 2025",Jim Thompson …
2025,january,lakeshoreschools.org,8BASE,"Jan 08, 2025",Lake Shore …
2025,january,ndceg.com,Funksec,"Jan 08, 2025",NDC is an online B2B …
2025,january,omnitravel.com,8BASE,"Jan 08, 2025",Omni Travel is a …
2025,january,pus-gmbh.eu,MORPHEUS,"Jan 08, 2025",The P&S GmbH & Co. …
2025,january,sahpetrol.com.br,Ransomhub,"Jan 08, 2025",Şah Petrol …
2025,january,saintbar.be,Fog,"Jan 08, 2025",Saint-Bar is a Belgian …
2025,january,senergy.net,Funksec,"Jan 08, 2025",Senergy is also …
2025,january,smava.de,MORPHEUS,"Jan 08, 2025",Smava GmbH is an …
2025,january,sport-boutique.com,8BASE,"Jan 08, 2025",Sport Boutique …
2025,january,sunflowermed.com,Rhysida,"Jan 08, 2025",Sunflower …
2025,january,tobol.de,MORPHEUS,"Jan 08, 2025",TOBOL GmbH …
2025,january,weininger-metall-system.de,8BASE,"Jan 08, 2025",…
2025,january,abararanch.com,Akira,"Jan 07, 2025",The A Bar A Ranch …
2025,january,actionimports.com,Akira,"Jan 07, 2025",Action Imports …
2025,january,bluegrassingredients.com,Akira,"Jan 07, 2025",…
2025,january,gunnarprefab.se,Akira,"Jan 07, 2025",Gunnar Prefab AB …
2025,january,insphereis-columbia.com,BusinessDataLeaks,"Jan 07, 2025 …",
2025,january,losandes.com.ar,Akira,"Jan 07, 2025",Los Andes is an …
2025,january,maverickconstructors.com,Akira,"Jan 07, 2025",Maverick …
2025,january,velsol.com,CL0P,"Jan 07, 2025",Velocitor Solutions is …
2025,january,yoniot.cn,DarkVault,"Jan 07, 2025",Yoniot IoT …
2025,january,akantha.fr,BlackLock,"Jan 06, 2025",Akantha is a …
2025,january,htflawyers.com,Lynx,"Jan 06, 2025",Hunter Taubman …
2025,january,molars.co.ke,Ransomhub,"Jan 06, 2025",Molars Dental …
2025,january,crossvalleyfcu.org,BusinessDataLeaks,"Jan 05, 2025",…
2025,january,datascan.com,BlackLock,"Jan 05, 2025",Datascan …
2025,january,bayan-ulgii.cfga.gov.mn,Funksec,"Jan 05, 2025",…
2025,january,drogariasprecobom.com.br,Apos,"Jan 05, 2025",Drogarias …
2025,january,gsw.co.in,Funksec,"Jan 05, 2025",Grand Smithy Works …
2025,january,hasa-arg.com,BlackLock,"Jan 05, 2025",Hasa specializes …
2025,january,lscd.com,Qilin,"Jan 05, 2025",LSCD is a non-profit law …
2025,january,maxvaluecredits.com,Qilin,"Jan 05, 2025",Maxvalue …
2025,january,montreal.ca,Rhysida,"Jan 05, 2025",Montreal North is a …
2025,january,perucontrols.com,BlackLock,"Jan 05, 2025",Perú …
2025,january,ribernuez.com,Funksec,"Jan 05, 2025",Ribernuez is a …
2025,january,technotouch.co,Funksec,"Jan 05, 2025","TechnoTouch, …"
2025,january,vecchiococpas.com,Qilin,"Jan 05, 2025",Vecchio & …
2025,january,alliancemat.com,Ransomhub,"Jan 04, 2025",Alliance …
2025,january,auxis.com,Apos,"Jan 04, 2025",Auxis is a …
2025,january,geedingconstruction.com,Ransomhub,"Jan 04, 2025",…
2025,january,isor.fr,Cicada3301,"Jan 04, 2025",ISOR is a leading …
2025,january,n-u.co.jp,Hunters,"Jan 04, 2025","Nikki-Universal Co., …"
2025,january,wsinc.com,CL0P,"Jan 04, 2025","Warehouse Specialists, …"
2025,january,yorktest.com,Qilin,"Jan 04, 2025",YorkTest …
2025,january,buddemeyer.com.br,8BASE,"Jan 03, 2025",Buddemeyer is a …
2025,january,confluxhr.com,DarkVault,"Jan 03, 2025",ConfluxHR …
2025,january,groupegm.com,Ransomhub,"Jan 03, 2025",Groupe GM is a …
2025,january,jayenn.com,8BASE,"Jan 03, 2025",Jay Enn Corporation …
2025,january,orthowestga.com,8BASE,"Jan 03, 2025",Orthowest offers …
2025,january,solgeo.ch,8BASE,"Jan 03, 2025",SolGeo AG is an …
2025,january,tarnaisepanneaux.fr,8BASE,"Jan 03, 2025",Tarnaise des …
2025,january,voltaire-avocats.com,8BASE,"Jan 03, 2025",Voltaire …
2025,january,allencarr.com,Handala,"Jan 02, 2025",Allen Carr’s …
2025,january,apexfootwearltd.com,Funksec,"Jan 02, 2025",Apex …
2025,january,bettisworthnorth.com,Play,"Jan 02, 2025",Bettisworth …
2025,january,cogitis.fr,DragonForce,"Jan 02, 2025",Cogitis provides …
2025,january,dcd.gov.ae,Funksec,"Jan 02, 2025",Dubai Civil Defense …
2025,january,equitiesnagain.com,Funksec,"Jan 02, 2025",…
2025,january,grupovargas.com,RansomEXX,"Jan 02, 2025",Grupo Vargas …
2025,january,bitnato.one,Funksec,"Jan 02, 2025",Hvoom offers …
2025,january,kitevuc.com,CiphBit,"Jan 02, 2025",Kitevuc is a …
2025,january,lianbeng.sg,Ransomhub,"Jan 02, 2025",Lian Beng Group …
2025,january,luxyachts.com,Play,"Jan 02, 2025",Luxury Yacht Group …
2025,january,maim.gov.my,Funksec,"Jan 02, 2025",Majlis Agama Islam …
2025,january,mccraylumber.com,Handala,"Jan 02, 2025",McCray Lumber …
2025,january,metlife.com,Ransomhub,"Jan 02, 2025",MetLife is a …
2025,january,mof.gov.la,Funksec,"Jan 02, 2025",Ministry of Finance …
2025,january,moh.gov.vn,Funksec,"Jan 02, 2025",Ministry of Health …
2025,january,moph.gov.lb,Funksec,"Jan 02, 2025",Ministry of Public …
2025,january,tsag-agaar.gov.mn,Funksec,"Jan 02, 2025",National …
2025,january,mofaga.gov.np,Funksec,"Jan 02, 2025",Nepal’s Ministry …
2025,january,zeifmans.ca,Play,"Jan 02, 2025",Zeifmans provides …
2025,february,3cbsi.com,Play,"Feb 28, 2025",3c Business Solutions is …
2025,february,ahci.co.uk,Akira,"Feb 28, 2025",Advantage Home …
2025,february,alphabaking.com,Cactus,"Feb 28, 2025",Alpha Baking is …
2025,february,amerasphalt.com,Ransomhub,"Feb 28, 2025",American …
2025,february,caltrol.com,Cactus,"Feb 28, 2025",Caltrol specializes …
2025,february,chimuagropecuaria.com.pe,Akira,"Feb 28, 2025",Chimú …
2025,february,clawonline.org,CL0P,"Feb 28, 2025",Citizens for Los …
2025,february,auroragov.org,Medusa,"Feb 28, 2025",Aurora is a home …
2025,february,cottongds.com,CL0P,"Feb 28, 2025",Cotton Global …
2025,february,cycle.io,CL0P,"Feb 28, 2025",Cycle.io is a platform …
2025,february,denbyco.co.uk,Ransomhub,"Feb 28, 2025",Denby & Co …
2025,february,emeryair.net,Ransomhub,"Feb 28, 2025",Emery Air offers …
2025,february,envirolabsinc.com,Ransomhub,"Feb 28, 2025",…
2025,february,finckcigarcompany.com,Play,"Feb 28, 2025",Finck Cigar …
2025,february,holtcat.com,Cactus,"Feb 28, 2025",Holt Cat is a dealer …
2025,february,rm.ingv.it,Fog,"Feb 28, 2025",Istituto Nazionale di …
2025,february,ituabsorbtech.com,Lynx,"Feb 28, 2025",ITU AbsorbTech …
2025,february,kablefulfillment.com,Medusa,"Feb 28, 2025",Kable …
2025,february,kendallautogroup.com,Hunters,"Feb 28, 2025",Kendall …
2025,february,kppm.com,Ransomhub,"Feb 28, 2025",KPPM offers a range …
2025,february,cmsg.cl,Ransomhub,"Feb 28, 2025",Minera San Gerónimo …
2025,february,moontech.ae,Funksec,"Feb 28, 2025",Moon Tech is a …
2025,february,mullerinsurance.com,Play,"Feb 28, 2025",Muller …
2025,february,nationz.com.cn,RansomHouse,"Feb 28, 2025",Nationz …
2025,february,newburghhealthcarecenter.com,Ransomhub,"Feb 28, 2025",…
2025,february,nichino.co.jp,Hunters,"Feb 28, 2025",Nichino Ryokka Co …
2025,february,obrienavocats.qc.ca,Ransomhub,"Feb 28, 2025",O’Brien …
2025,february,omni-united.com,Hunters,"Feb 28, 2025",Omni United …
2025,february,onedealer.com,Hellcat,"Feb 28, 2025",Onedealer is an …
2025,february,powelltool.com,Lynx,"Feb 28, 2025",Powell Tool Supply …
2025,february,getsoundideas.com,Qilin,"Feb 28, 2025",Sound Ideas is …
2025,february,stayzapp.in,Funksec,"Feb 28, 2025",StayzApp provides …
2025,february,storyenvironmental.com,Play,"Feb 28, 2025",Story …
2025,february,surface678.com,Qilin,"Feb 28, 2025",Surface 678 is a …
2025,february,synelixis.com,Fog,"Feb 28, 2025",Synelixis specializes …
2025,february,vermeermexico.com,Hunters,"Feb 28, 2025",Vermeer …
2025,february,vmo.dev,Fog,"Feb 28, 2025",VMO Holdings is a …
2025,february,wheels.com,CL0P,"Feb 28, 2025",Wheels is a fleet …
2025,february,wkkellogg.com,CL0P,"Feb 28, 2025",WK Kellogg Co …
2025,february,alcotthr.com,Play,"Feb 27, 2025",Alcott HR is a …
2025,february,arcandco.com,Termite,"Feb 27, 2025",Arc & Co. is a …
2025,february,ateliermonarque.com,Ransomhub,"Feb 27, 2025",Atelier …
2025,february,avalon-hotel.com,Ransomhub,"Feb 27, 2025",Avalon Hotel …
2025,february,bcsmidwest.com,Cicada3301,"Feb 27, 2025",Benjamin …
2025,february,bluedge.com,Cactus,"Feb 27, 2025",BluEdge operates in …
2025,february,cerved.com,Akira,"Feb 27, 2025",Cerved Group S.p.A. is …
2025,february,comercializadorasenperu.com,Anubis,"Feb 27, 2025",…
2025,february,confabca.com,Ransomhub,"Feb 27, 2025",Con-Fab …
2025,february,convert-solar.com,Play,"Feb 27, 2025",Convert Solar is …
2025,february,dinizululawgroup.com,MORPHEUS,"Feb 27, 2025",Dinizulu …
2025,february,essenzamovies.com.br,LockBit,"Feb 27, 2025",Essenza is …
2025,february,fairhavenshipyard.com,Play,"Feb 27, 2025",Fairhaven …
2025,february,firstdefensefire.com,Anubis,"Feb 27, 2025",First …
2025,february,firstwithus.com,Play,"Feb 27, 2025",First Federal …
2025,february,thefriendshiphouse.net,Medusa,"Feb 27, 2025",…
2025,february,ganro.com,Lynx,"Feb 27, 2025",GANRO Industrial Corp is …
2025,february,genea.com.au,Termite,"Feb 27, 2025",Genea is a leading …
2025,february,homedepot.com.mx,CL0P,"Feb 27, 2025",Home Depot Mexico …
2025,february,hgmlegal.com,Ransomhub,"Feb 27, 2025",Hudson Gavin …
2025,february,id-gp.com,CL0P,"Feb 27, 2025",ID-GP provides business …
2025,february,idpe.co,CL0P,"Feb 27, 2025",IDPE offers a range of …
2025,february,innovador.com.mx,CL0P,"Feb 27, 2025",Innovador is a …
2025,february,innovsys.com,CL0P,"Feb 27, 2025",InnovSys provides IT …
2025,february,intelektechnologies.com,CL0P,"Feb 27, 2025",Intelek …
2025,february,intercharge.de,CL0P,"Feb 27, 2025",Intercharge …
2025,february,interfactura.com,CL0P,"Feb 27, 2025",Interfactura …
2025,february,iusa.mx,CL0P,"Feb 27, 2025",IUSA is a Mexican company …
2025,february,jaggedpeak.com,CL0P,"Feb 27, 2025",Jagged Peak …
2025,february,jdadelivers.com,CL0P,"Feb 27, 2025",JDA Software is a …
2025,february,jenne.com,CL0P,"Feb 27, 2025",Jenne Inc. is a …
2025,february,jobar.com,CL0P,"Feb 27, 2025",Jobar International …
2025,february,jpwest.com,CL0P,"Feb 27, 2025",JP West provides IT …
2025,february,knfilters.com,CL0P,"Feb 27, 2025",K&N Filters is a …
2025,february,keelewarehousing.com,CL0P,"Feb 27, 2025",Keele …
2025,february,kirchnerbeer.com,CL0P,"Feb 27, 2025",Kirchner Beer is …
2025,february,kochlogistics.com,CL0P,"Feb 27, 2025",Koch Logistics …
2025,february,kolcraft.com,CL0P,"Feb 27, 2025",Kolcraft Enterprises …
2025,february,kurtadler.com,CL0P,"Feb 27, 2025",Kurt Adler …
2025,february,kwikgoal.com,CL0P,"Feb 27, 2025",Kwik Goal is a …
2025,february,lapolicegear.com,CL0P,"Feb 27, 2025",LA Police Gear …
2025,february,leadinglady.com,CL0P,"Feb 27, 2025",Leading Lady is an …
2025,february,lenmax.com,CL0P,"Feb 27, 2025",Lenmax is a company …
2025,february,littlearth.com,CL0P,"Feb 27, 2025",Little Earth is a …
2025,february,lnfdistributors.com,CL0P,"Feb 27, 2025",LNFD …
2025,february,lollytogs.com,CL0P,"Feb 27, 2025",Lolly Togs is a …
2025,february,lbl.london,Termite,"Feb 27, 2025",London Belgravia …
2025,february,loscab.com,CL0P,"Feb 27, 2025",Los Cabos offers …
2025,february,loscabosmexicanfoods.com,CL0P,"Feb 27, 2025",Los Cabos …
2025,february,lynns.com,CL0P,"Feb 27, 2025",Lynn’s offers a variety …
2025,february,mahartool.com,CL0P,"Feb 27, 2025",Mahartool is a …
2025,february,mainfreight.com,CL0P,"Feb 27, 2025",Mainfreight is a …
2025,february,majorlabelgroup.com,CL0P,"Feb 27, 2025",Major Label …
2025,february,mapleleaffarms.com,CL0P,"Feb 27, 2025",Maple Leaf …
2025,february,marelli.com,CL0P,"Feb 27, 2025",Marelli is a global …
2025,february,mcardleskeath.com,CL0P,"Feb 27, 2025",McArdles Keath …
2025,february,mccubbin.com,CL0P,"Feb 27, 2025",McCubbin Hosiery LLC …
2025,february,mcwilliamsmoving.com,CL0P,"Feb 27, 2025",McWilliams …
2025,february,medcodata.com,CL0P,"Feb 27, 2025",Medco Data …
2025,february,megamtls.com,INC_RANSOM,"Feb 27, 2025",Mega Metals LLC …
2025,february,megatoys.com,CL0P,"Feb 27, 2025",MegaToys is an online …
2025,february,merangue.com,CL0P,"Feb 27, 2025",Merangue offers a …
2025,february,mercerlogistics.com,CL0P,"Feb 27, 2025",Mercer …
2025,february,meridiangrouprem.com,CL0P,"Feb 27, 2025",Meridian …
2025,february,merkantibank.com,Akira,"Feb 27, 2025",Merkanti Bank …
2025,february,metalandwire.com,CL0P,"Feb 27, 2025",Metal & Wire …
2025,february,mgae.com,CL0P,"Feb 27, 2025",MGA Entertainment is an …
2025,february,mmsupply.com,CL0P,"Feb 27, 2025",MM Supply is a …
2025,february,mnjtech.com,Akira,"Feb 27, 2025",MNJ Technologies is a …
2025,february,monarchbrands.com,CL0P,"Feb 27, 2025",Monarch Brands …
2025,february,mundi.com,CL0P,"Feb 27, 2025",Mundi is a multinational …
2025,february,muxie.com,CL0P,"Feb 27, 2025",Muxie offers innovative …
2025,february,mysticapparel.com,CL0P,"Feb 27, 2025",Mystic Apparel …
2025,february,nplus1technologies.com,CL0P,"Feb 27, 2025",N+1 …
2025,february,nationallegalservice.co.uk,Termite,"Feb 27, 2025",…
2025,february,nmr.co.uk,CL0P,"Feb 27, 2025",National Milk Records …
2025,february,naturesweet.com,CL0P,"Feb 27, 2025",NatureSweet is a …
2025,february,nebraskawarehouse.com,CL0P,"Feb 27, 2025",Nebraska …
2025,february,netplustms.com,CL0P,"Feb 27, 2025",NetPlus specializes …
2025,february,nresponse.com,CL0P,"Feb 27, 2025",Northern Response …
2025,february,northwire.com,CL0P,"Feb 27, 2025",Northwire is a …
